Heigh,Width,Year_w,currentBid,itemId,lotNumber,presaleEstimateHigh,presaleEstimateLow,priceRealised,startingBid,durationDays,saleUnif,isTitled,oil,ink,color,gouache,pastel,silver gelatin,chromogenic,charcoal,pigment,etching,leaf,leaves,Opaque pigments,pencil,acrylic,watercolor,pen,marble dust,scroll,engraving,mezzotint,aquatint,digital,casein,handmade paper,cardboard,lithograph,silkscreen,canvas,silk,print,prints,board,wove paper,masonite,paperboard,isSet,age,area,Style_American,Style_Asia,Style_China,Style_India,Style_Latin America,Style_Masters,Style_Nature,saleCurrency_GBP,saleCurrency_HKD,saleCurrency_USD,Year_s_2017,Year_s_2018,Year_s_2019,SP,Dow,t-bill,NASDAQ
64.5,52.0,1991.0,18000.0,56676,642,24000.0,16000.0,22500.0,12000.0,7,329542.94999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,27,3354.0,0,1,0,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
61.5,89.5,1992.0,18000.0,56677,643,24000.0,14000.0,22500.0,14000.0,7,329542.94999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,26,5504.25,0,1,0,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
85.0,63.0,2007.0,19000.0,56678,644,20000.0,10000.0,23750.0,7000.0,7,329542.94999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,11,5355.0,0,1,0,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
41.8,67.7,2013.0,42000.0,56711,645,20000.0,10000.0,52500.0,8000.0,7,329542.94999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.0,5,2829.86,0,1,0,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
39.5,51.5,1931.0,6000.0,56680,647,8000.0,6000.0,7500.0,6000.0,7,329542.94999999995,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,87,2034.25,0,1,0,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
60.0,60.0,2007.0,16000.0,56683,650,20000.0,10000.0,20000.0,10000.0,7,329542.94999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,11,3600.0,0,1,0,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
78.0,109.0,2009.0,60000.0,56686,651,32000.0,22000.0,75000.0,16000.0,7,329542.94999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,9,8502.0,0,1,0,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
54.0,74.0,2000.0,42000.0,56684,652,40000.0,20000.0,52500.0,20000.0,7,329542.94999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.0,18,3996.0,0,1,0,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
49.5,36.5,1966.0,4800.0,56689,653,9500.0,6500.0,6000.0,4800.0,7,329542.94999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,52,1806.75,0,1,0,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
77.5,26.0,2008.0,6500.0,56685,654,7500.0,5500.0,8125.0,4800.0,7,329542.94999999995,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10,2015.0,0,1,0,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
24.0,33.0,1997.0,160000.0,56687,655,42000.0,32000.0,200000.0,32000.0,7,329542.94999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,21,792.0,0,1,0,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
72.0,72.0,2005.0,9500.0,56690,657,12000.0,6000.0,11875.0,6000.0,7,329542.94999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,13,5184.0,0,1,0,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
68.0,68.0,2008.0,11000.0,56692,658,20000.0,10000.0,13750.0,10000.0,7,329542.94999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,10,4624.0,0,1,0,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
70.0,52.0,2006.0,5000.0,56691,659,7000.0,5000.0,6250.0,5000.0,7,329542.94999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,12,3640.0,0,1,0,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
29.8,22.9,2005.0,110000.0,56712,660,90000.0,70000.0,137500.0,70000.0,7,329542.94999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,13,682.42,0,1,0,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
29.8,22.9,2005.0,45000.0,56713,661,30000.0,20000.0,56250.0,20000.0,7,329542.94999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,13,682.42,0,1,0,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
50.8,48.0,2008.0,55000.0,56696,662,24000.0,16000.0,68750.0,16000.0,7,329542.94999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10,2438.4,0,1,0,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
50.8,48.0,2011.0,70000.0,56694,663,100000.0,60000.0,87500.0,60000.0,7,329542.94999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,2438.4,0,1,0,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
28.5,14.4,1938.0,75000.0,56714,664,60000.0,30000.0,93750.0,30000.0,7,329542.94999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,80,410.4,0,1,0,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
18.0,67.0,1938.0,30000.0,56716,665,40000.0,26000.0,37500.0,26000.0,7,329542.94999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,80,1206.0,0,1,0,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
34.0,19.0,2016.0,24000.0,56715,666,35000.0,15000.0,30000.0,1000.0,7,329542.94999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2,646.0,0,1,0,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
32.0,19.5,2008.0,80000.0,56717,667,50000.0,30000.0,100000.0,30000.0,7,329542.94999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10,624.0,0,1,0,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
50.8,48.0,2016.0,5500.0,56698,668,8000.0,6000.0,6875.0,3000.0,7,329542.94999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2438.4,0,1,0,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
50.8,48.0,2016.0,5500.0,56697,669,8000.0,6000.0,6875.0,3000.0,7,329542.94999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2438.4,0,1,0,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
23.5,27.5,2016.0,7000.0,56700,670,8000.0,5000.0,8750.0,5000.0,7,329542.94999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,646.25,0,1,0,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
50.8,48.0,2010.0,32000.0,56693,671,30000.0,20000.0,40000.0,20000.0,7,329542.94999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8,2438.4,0,1,0,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
50.8,48.0,2012.0,7000.0,56718,672,10000.0,7000.0,8750.0,6500.0,7,329542.94999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,2438.4,0,1,0,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
80.0,20.0,2013.0,8000.0,56699,673,20000.0,10000.0,10000.0,1000.0,7,329542.94999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1.0,5,1600.0,0,1,0,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
9.5,8.0,2015.0,12000.0,56701,674,6000.0,4000.0,15000.0,4000.0,7,329542.94999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,76.0,0,1,0,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
9.5,8.0,2015.0,10000.0,56695,675,6000.0,4000.0,12500.0,4000.0,7,329542.94999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,76.0,0,1,0,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
53.0,83.5,1950.0,32000.0,56403,1601,40000.0,30000.0,40000.0,30000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,4425.5,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
33.0,27.3,1950.0,50000.0,56401,1603,70000.0,50000.0,62500.0,50000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68,900.9,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
29.0,24.0,1950.0,60000.0,56399,1604,80000.0,60000.0,75000.0,60000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68,696.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
83.0,69.0,1950.0,85000.0,56393,1605,20000.0,10000.0,106250.0,10000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,5727.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
27.0,70.5,1950.0,35000.0,56394,1606,45000.0,35000.0,43750.0,35000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,1903.5,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
78.5,30.2,1950.0,32000.0,56395,1608,40000.0,30000.0,40000.0,30000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,2370.7,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
67.5,44.5,1950.0,12000.0,56407,1609,18000.0,12000.0,15000.0,12000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,3003.75,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
68.5,137.0,1950.0,100000.0,56410,1610,90000.0,70000.0,125000.0,70000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,9384.5,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
46.0,69.0,1950.0,30000.0,56397,1611,50000.0,30000.0,37500.0,30000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,3174.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
76.0,38.0,1950.0,60000.0,56408,1612,80000.0,60000.0,75000.0,60000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,2888.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
23.8,71.0,1950.0,80000.0,56398,1613,100000.0,80000.0,100000.0,80000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,1689.8,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
41.0,76.0,1950.0,220000.0,56400,1614,80000.0,50000.0,275000.0,50000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,3116.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
41.5,75.5,1950.0,120000.0,56409,1615,80000.0,50000.0,150000.0,50000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,3133.25,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
60.5,60.0,1950.0,320000.0,56406,1616,90000.0,60000.0,400000.0,60000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,3630.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
29.0,39.5,1950.0,24000.0,56405,1618,25000.0,15000.0,30000.0,15000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,1145.5,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
68.0,68.5,1950.0,42000.0,56411,1619,25000.0,15000.0,52500.0,15000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,4658.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
66.5,65.5,1950.0,19000.0,56413,1620,8000.0,5000.0,23750.0,5000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,4355.75,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
94.5,202.5,1950.0,190000.0,56412,1621,18000.0,12000.0,237500.0,10000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,19136.25,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
62.0,33.5,1950.0,30000.0,56414,1622,50000.0,30000.0,37500.0,30000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,2077.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
117.0,43.5,1950.0,300000.0,56415,1623,80000.0,60000.0,375000.0,60000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,5089.5,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
61.0,45.0,1950.0,50000.0,56416,1624,30000.0,20000.0,62500.0,20000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,2745.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
97.0,35.0,1950.0,19000.0,56418,1625,28000.0,18000.0,23750.0,18000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,3395.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
67.5,46.0,1950.0,70000.0,56419,1626,28000.0,18000.0,87500.0,18000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,3105.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
70.0,45.0,1950.0,15000.0,56417,1627,25000.0,15000.0,18750.0,15000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,3150.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
23.5,27.0,1950.0,320000.0,56420,1628,80000.0,50000.0,400000.0,40000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68,634.5,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
28.5,17.5,1950.0,60000.0,56421,1629,80000.0,60000.0,75000.0,60000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,498.75,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
80.0,29.0,1950.0,11000.0,56424,1630,20000.0,10000.0,13750.0,10000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,2320.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
50.8,48.0,1950.0,100000.0,56426,1634,90000.0,50000.0,125000.0,50000.0,7,712327.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,2438.4,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
133.0,25.3,1950.0,85000.0,56427,1635,60000.0,40000.0,106250.0,40000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,3364.9,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
95.0,25.5,1950.0,40000.0,56429,1636,18000.0,12000.0,50000.0,12000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,2422.5,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
52.0,38.5,1950.0,8000.0,56428,1637,10000.0,8000.0,10000.0,8000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,2002.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
94.0,42.5,1950.0,8000.0,56430,1638,10000.0,8000.0,10000.0,8000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,3995.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
29.0,44.0,1950.0,13000.0,56432,1639,10000.0,8000.0,16250.0,8000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,1276.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
92.0,40.0,1950.0,26000.0,56431,1640,20000.0,10000.0,32500.0,10000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,3680.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
21.5,31.5,1950.0,30000.0,56434,1641,50000.0,30000.0,37500.0,30000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68,677.25,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
32.0,102.0,1950.0,170000.0,56433,1642,45000.0,25000.0,212500.0,24000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,3264.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
68.5,33.0,1950.0,45000.0,56436,1643,65000.0,45000.0,56250.0,45000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,2260.5,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
87.0,42.0,1950.0,40000.0,56435,1644,60000.0,40000.0,50000.0,40000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,3654.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
130.0,31.0,1950.0,15000.0,56439,1645,20000.0,10000.0,18750.0,10000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68,4030.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
63.0,47.5,1950.0,60000.0,56437,1646,20000.0,10000.0,75000.0,10000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,2992.5,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
28.5,31.5,1950.0,100000.0,56438,1648,200000.0,100000.0,125000.0,100000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,897.75,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
50.8,48.0,1950.0,35000.0,56441,1649,50000.0,30000.0,43750.0,30000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,2438.4,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
18.5,53.0,1950.0,30000.0,56442,1651,30000.0,20000.0,37500.0,20000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,980.5,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
17.5,51.5,1950.0,30000.0,56448,1655,50000.0,30000.0,37500.0,30000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,901.25,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
33.5,44.5,1950.0,24000.0,56446,1656,40000.0,20000.0,30000.0,20000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,1490.75,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
